Transaction ID,Transaction Date,Store ID,Region,City,State,Product ID,Product Name,Category,Type,Cost per Unit,Price per Unit,Quantity Sold,Total Cost,Total Revenue,Profit
19587,15/1/2021,S013,Southern,Melaka,Melaka,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,19,152,228,76
19588,16/1/2021,S011,Southern,Iskandar Puteri,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,17,714,935,221
19589,16/1/2021,S014,Southern,Seremban,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,8,336,440,104
19590,16/1/2021,S017,East Coast,Kota Bharu,Kelantan,P003,Dark Roast Beans,Coffee,Beans,42,55,13,546,715,169
19591,16/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P003,Dark Roast Beans,Coffee,Beans,42,55,18,756,990,234
19592,16/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
19593,16/1/2021,S009,Central,Putrajaya,WP Putrajaya,P003,Dark Roast Beans,Coffee,Beans,42,55,7,294,385,91
19594,16/1/2021,S006,Central,Shah Alam,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,6,252,330,78
19595,16/1/2021,S006,Central,Shah Alam,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,10,420,550,130
19596,16/1/2021,S008,Central,Petaling Jaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,8,360,480,120
19597,16/1/2021,S006,Central,Shah Alam,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
19598,16/1/2021,S003,Northern,Ipoh,Perak,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
19599,16/1/2021,S010,Southern,Johor Bahru,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,8,360,480,120
19600,16/1/2021,S014,Southern,Seremban,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
19601,16/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
19602,16/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
19603,16/1/2021,S008,Central,Petaling Jaya,Selangor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
19604,16/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,6,156,210,54
19605,16/1/2021,S011,Southern,Iskandar Puteri,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,2,52,70,18
19606,16/1/2021,S001,Northern,Alor Setar,Kedah,P004,Arabica Ground Coffee,Coffee,Ground,30,40,6,180,240,60
19607,16/1/2021,S003,Northern,Ipoh,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,2,60,80,20
19608,16/1/2021,S003,Northern,Ipoh,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
19609,16/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P004,Arabica Ground Coffee,Coffee,Ground,30,40,13,390,520,130
19610,16/1/2021,S013,Southern,Melaka,Melaka,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
19611,16/1/2021,S002,Northern,George Town,Penang,P006,Instant Coffee,Coffee,Instant,18,25,6,108,150,42
19612,16/1/2021,S004,Northern,Taiping,Perak,P006,Instant Coffee,Coffee,Instant,18,25,17,306,425,119
19613,16/1/2021,S007,Central,Cyberjaya,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,7,126,175,49
19614,16/1/2021,S006,Central,Shah Alam,Selangor,P006,Instant Coffee,Coffee,Instant,18,25,3,54,75,21
19615,16/1/2021,S008,Central,Petaling Jaya,Selangor,P013,Oolong Tea,Tea,Oolong Tea,32,45,6,192,270,78
19616,16/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,5,160,225,65
19617,16/1/2021,S014,Southern,Seremban,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,11,352,495,143
19618,16/1/2021,S011,Southern,Iskandar Puteri,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,13,416,585,169
19619,16/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P012,Matcha Green Tea,Tea,Green Tea,35,50,20,700,1000,300
19620,16/1/2021,S011,Southern,Iskandar Puteri,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,14,490,700,210
19621,16/1/2021,S001,Northern,Alor Setar,Kedah,P012,Matcha Green Tea,Tea,Green Tea,35,50,18,630,900,270
19622,16/1/2021,S002,Northern,George Town,Penang,P012,Matcha Green Tea,Tea,Green Tea,35,50,10,350,500,150
19623,16/1/2021,S006,Central,Shah Alam,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,10,350,500,150
19624,16/1/2021,S001,Northern,Alor Setar,Kedah,P010,English Breakfast Tea,Tea,Black Tea,18,25,1,18,25,7
19625,16/1/2021,S013,Southern,Melaka,Melaka,P010,English Breakfast Tea,Tea,Black Tea,18,25,18,324,450,126
19626,16/1/2021,S013,Southern,Melaka,Melaka,P011,Earl Grey Tea,Tea,Black Tea,20,28,6,120,168,48
19627,16/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,16,320,448,128
19628,16/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
19629,16/1/2021,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
19630,16/1/2021,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,2,40,56,16
19631,16/1/2021,S017,East Coast,Kota Bharu,Kelantan,P011,Earl Grey Tea,Tea,Black Tea,20,28,11,220,308,88
19632,16/1/2021,S009,Central,Putrajaya,WP Putrajaya,P011,Earl Grey Tea,Tea,Black Tea,20,28,2,40,56,16
19633,16/1/2021,S008,Central,Petaling Jaya,Selangor,P011,Earl Grey Tea,Tea,Black Tea,20,28,8,160,224,64
19634,16/1/2021,S003,Northern,Ipoh,Perak,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,16,160,240,80
19635,16/1/2021,S013,Southern,Melaka,Melaka,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,7,70,105,35
19636,16/1/2021,S010,Southern,Johor Bahru,Johor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
19637,16/1/2021,S012,Southern,Senai,Johor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,4,48,72,24
19638,16/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,14,168,252,84
19639,16/1/2021,S001,Northern,Alor Setar,Kedah,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,6,48,72,24
19640,16/1/2021,S008,Central,Petaling Jaya,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,6,48,72,24
19641,16/1/2021,S010,Southern,Johor Bahru,Johor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,6,48,72,24
19642,16/1/2021,S012,Southern,Senai,Johor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,1,8,12,4
19643,17/1/2021,S002,Northern,George Town,Penang,P003,Dark Roast Beans,Coffee,Beans,42,55,4,168,220,52
19644,17/1/2021,S004,Northern,Taiping,Perak,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
19645,17/1/2021,S003,Northern,Ipoh,Perak,P003,Dark Roast Beans,Coffee,Beans,42,55,6,252,330,78
19646,17/1/2021,S019,East Coast,Kuantan,Pahang,P003,Dark Roast Beans,Coffee,Beans,42,55,9,378,495,117
19647,17/1/2021,S008,Central,Petaling Jaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
19648,17/1/2021,S007,Central,Cyberjaya,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
19649,17/1/2021,S004,Northern,Taiping,Perak,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
19650,17/1/2021,S001,Northern,Alor Setar,Kedah,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
19651,17/1/2021,S013,Southern,Melaka,Melaka,P001,Arabica Coffee Beans,Coffee,Beans,45,60,19,855,1140,285
19652,17/1/2021,S003,Northern,Ipoh,Perak,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
19653,17/1/2021,S019,East Coast,Kuantan,Pahang,P002,Robusta Coffee Beans,Coffee,Beans,38,50,2,76,100,24
19654,17/1/2021,S019,East Coast,Kuantan,Pahang,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
19655,17/1/2021,S003,Northern,Ipoh,Perak,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
19656,17/1/2021,S001,Northern,Alor Setar,Kedah,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
19657,17/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P005,Robusta Ground Coffee,Coffee,Ground,26,35,2,52,70,18
19658,17/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,2,52,70,18
19659,17/1/2021,S012,Southern,Senai,Johor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,14,364,490,126
19660,17/1/2021,S013,Southern,Melaka,Melaka,P005,Robusta Ground Coffee,Coffee,Ground,26,35,6,156,210,54
19661,17/1/2021,S007,Central,Cyberjaya,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,19,570,760,190
19662,17/1/2021,S010,Southern,Johor Bahru,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,2,60,80,20
19663,17/1/2021,S013,Southern,Melaka,Melaka,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
19664,17/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,14,252,350,98
19665,17/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
19666,17/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,2,36,50,14
19667,17/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
19668,17/1/2021,S002,Northern,George Town,Penang,P006,Instant Coffee,Coffee,Instant,18,25,3,54,75,21
19669,17/1/2021,S019,East Coast,Kuantan,Pahang,P013,Oolong Tea,Tea,Oolong Tea,32,45,9,288,405,117
19670,17/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,17,544,765,221
19671,17/1/2021,S011,Southern,Iskandar Puteri,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,1,32,45,13
19672,17/1/2021,S013,Southern,Melaka,Melaka,P012,Matcha Green Tea,Tea,Green Tea,35,50,20,700,1000,300
19673,17/1/2021,S012,Southern,Senai,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
19674,17/1/2021,S012,Southern,Senai,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
19675,17/1/2021,S001,Northern,Alor Setar,Kedah,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
19676,17/1/2021,S007,Central,Cyberjaya,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
19677,17/1/2021,S001,Northern,Alor Setar,Kedah,P010,English Breakfast Tea,Tea,Black Tea,18,25,4,72,100,28
19678,17/1/2021,S008,Central,Petaling Jaya,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,15,270,375,105
19679,17/1/2021,S008,Central,Petaling Jaya,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,19,342,475,133
19680,17/1/2021,S007,Central,Cyberjaya,Selangor,P010,English Breakfast Tea,Tea,Black Tea,18,25,1,18,25,7
19681,17/1/2021,S012,Southern,Senai,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
19682,17/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P011,Earl Grey Tea,Tea,Black Tea,20,28,5,100,140,40
19683,17/1/2021,S002,Northern,George Town,Penang,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
19684,17/1/2021,S001,Northern,Alor Setar,Kedah,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
19685,17/1/2021,S004,Northern,Taiping,Perak,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,1,10,15,5
19686,17/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,3,30,45,15
19687,17/1/2021,S014,Southern,Seremban,Negeri Sembilan,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
19688,17/1/2021,S003,Northern,Ipoh,Perak,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
19689,17/1/2021,S019,East Coast,Kuantan,Pahang,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,14,168,252,84
19690,17/1/2021,S009,Central,Putrajaya,WP Putrajaya,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,1,12,18,6
19691,17/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,11,132,198,66
19692,17/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,5,40,60,20
19693,17/1/2021,S008,Central,Petaling Jaya,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,2,16,24,8
19694,17/1/2021,S006,Central,Shah Alam,Selangor,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,2,16,24,8
19695,18/1/2021,S011,Southern,Iskandar Puteri,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
19696,18/1/2021,S014,Southern,Seremban,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,6,252,330,78
19697,18/1/2021,S004,Northern,Taiping,Perak,P003,Dark Roast Beans,Coffee,Beans,42,55,6,252,330,78
19698,18/1/2021,S003,Northern,Ipoh,Perak,P003,Dark Roast Beans,Coffee,Beans,42,55,2,84,110,26
19699,18/1/2021,S017,East Coast,Kota Bharu,Kelantan,P003,Dark Roast Beans,Coffee,Beans,42,55,5,210,275,65
19700,18/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P003,Dark Roast Beans,Coffee,Beans,42,55,2,84,110,26
19701,18/1/2021,S009,Central,Putrajaya,WP Putrajaya,P003,Dark Roast Beans,Coffee,Beans,42,55,18,756,990,234
19702,18/1/2021,S006,Central,Shah Alam,Selangor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
19703,18/1/2021,S004,Northern,Taiping,Perak,P001,Arabica Coffee Beans,Coffee,Beans,45,60,14,630,840,210
19704,18/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
19705,18/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
19706,18/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P001,Arabica Coffee Beans,Coffee,Beans,45,60,12,540,720,180
19707,18/1/2021,S013,Southern,Melaka,Melaka,P001,Arabica Coffee Beans,Coffee,Beans,45,60,5,225,300,75
19708,18/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,6,228,300,72
19709,18/1/2021,S011,Southern,Iskandar Puteri,Johor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,1,38,50,12
19710,18/1/2021,S002,Northern,George Town,Penang,P002,Robusta Coffee Beans,Coffee,Beans,38,50,1,38,50,12
19711,18/1/2021,S001,Northern,Alor Setar,Kedah,P002,Robusta Coffee Beans,Coffee,Beans,38,50,6,228,300,72
19712,18/1/2021,S006,Central,Shah Alam,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,8,304,400,96
19713,18/1/2021,S007,Central,Cyberjaya,Selangor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,1,38,50,12
19714,18/1/2021,S004,Northern,Taiping,Perak,P005,Robusta Ground Coffee,Coffee,Ground,26,35,5,130,175,45
19715,18/1/2021,S019,East Coast,Kuantan,Pahang,P005,Robusta Ground Coffee,Coffee,Ground,26,35,2,52,70,18
19716,18/1/2021,S019,East Coast,Kuantan,Pahang,P005,Robusta Ground Coffee,Coffee,Ground,26,35,6,156,210,54
19717,18/1/2021,S007,Central,Cyberjaya,Selangor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,20,520,700,180
19718,18/1/2021,S013,Southern,Melaka,Melaka,P005,Robusta Ground Coffee,Coffee,Ground,26,35,14,364,490,126
19719,18/1/2021,S003,Northern,Ipoh,Perak,P004,Arabica Ground Coffee,Coffee,Ground,30,40,2,60,80,20
19720,18/1/2021,S019,East Coast,Kuantan,Pahang,P004,Arabica Ground Coffee,Coffee,Ground,30,40,20,600,800,200
19721,18/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P004,Arabica Ground Coffee,Coffee,Ground,30,40,15,450,600,150
19722,18/1/2021,S014,Southern,Seremban,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,18,540,720,180
19723,18/1/2021,S014,Southern,Seremban,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,6,108,150,42
19724,18/1/2021,S019,East Coast,Kuantan,Pahang,P006,Instant Coffee,Coffee,Instant,18,25,6,108,150,42
19725,18/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P006,Instant Coffee,Coffee,Instant,18,25,1,18,25,7
19726,18/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P006,Instant Coffee,Coffee,Instant,18,25,6,108,150,42
19727,18/1/2021,S002,Northern,George Town,Penang,P006,Instant Coffee,Coffee,Instant,18,25,1,18,25,7
19728,18/1/2021,S003,Northern,Ipoh,Perak,P006,Instant Coffee,Coffee,Instant,18,25,16,288,400,112
19729,18/1/2021,S017,East Coast,Kota Bharu,Kelantan,P013,Oolong Tea,Tea,Oolong Tea,32,45,6,192,270,78
19730,18/1/2021,S012,Southern,Senai,Johor,P013,Oolong Tea,Tea,Oolong Tea,32,45,11,352,495,143
19731,18/1/2021,S013,Southern,Melaka,Melaka,P012,Matcha Green Tea,Tea,Green Tea,35,50,8,280,400,120
19732,18/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P012,Matcha Green Tea,Tea,Green Tea,35,50,15,525,750,225
19733,18/1/2021,S001,Northern,Alor Setar,Kedah,P012,Matcha Green Tea,Tea,Green Tea,35,50,6,210,300,90
19734,18/1/2021,S009,Central,Putrajaya,WP Putrajaya,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
19735,18/1/2021,S008,Central,Petaling Jaya,Selangor,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
19736,18/1/2021,S004,Northern,Taiping,Perak,P010,English Breakfast Tea,Tea,Black Tea,18,25,2,36,50,14
19737,18/1/2021,S002,Northern,George Town,Penang,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
19738,18/1/2021,S001,Northern,Alor Setar,Kedah,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
19739,18/1/2021,S011,Southern,Iskandar Puteri,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,6,108,150,42
19740,18/1/2021,S010,Southern,Johor Bahru,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,1,18,25,7
19741,18/1/2021,S010,Southern,Johor Bahru,Johor,P010,English Breakfast Tea,Tea,Black Tea,18,25,5,90,125,35
19742,18/1/2021,S010,Southern,Johor Bahru,Johor,P011,Earl Grey Tea,Tea,Black Tea,20,28,9,180,252,72
19743,18/1/2021,S001,Northern,Alor Setar,Kedah,P011,Earl Grey Tea,Tea,Black Tea,20,28,6,120,168,48
19744,18/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P011,Earl Grey Tea,Tea,Black Tea,20,28,1,20,28,8
19745,18/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P011,Earl Grey Tea,Tea,Black Tea,20,28,3,60,84,24
19746,18/1/2021,S007,Central,Cyberjaya,Selangor,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,15,150,225,75
19747,18/1/2021,S004,Northern,Taiping,Perak,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,2,20,30,10
19748,18/1/2021,S019,East Coast,Kuantan,Pahang,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,13,130,195,65
19749,18/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,5,50,75,25
19750,18/1/2021,S014,Southern,Seremban,Negeri Sembilan,P007,Chocolate Milk Drink,Chocolate,Milk-Based,10,15,16,160,240,80
19751,18/1/2021,S013,Southern,Melaka,Melaka,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,8,96,144,48
19752,18/1/2021,S003,Northern,Ipoh,Perak,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,1,12,18,6
19753,18/1/2021,S008,Central,Petaling Jaya,Selangor,P008,Chocolate Malt Drink,Chocolate,Malt-Based,12,18,5,60,90,30
19754,18/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P009,Chocolate Instant Drink,Chocolate,Instant,8,12,3,24,36,12
19755,19/1/2021,S010,Southern,Johor Bahru,Johor,P003,Dark Roast Beans,Coffee,Beans,42,55,1,42,55,13
19756,19/1/2021,S014,Southern,Seremban,Negeri Sembilan,P003,Dark Roast Beans,Coffee,Beans,42,55,6,252,330,78
19757,19/1/2021,S009,Central,Putrajaya,WP Putrajaya,P003,Dark Roast Beans,Coffee,Beans,42,55,7,294,385,91
19758,19/1/2021,S007,Central,Cyberjaya,Selangor,P003,Dark Roast Beans,Coffee,Beans,42,55,2,84,110,26
19759,19/1/2021,S004,Northern,Taiping,Perak,P001,Arabica Coffee Beans,Coffee,Beans,45,60,6,270,360,90
19760,19/1/2021,S010,Southern,Johor Bahru,Johor,P001,Arabica Coffee Beans,Coffee,Beans,45,60,2,90,120,30
19761,19/1/2021,S016,Southern,Sendayan,Negeri Sembilan,P002,Robusta Coffee Beans,Coffee,Beans,38,50,19,722,950,228
19762,19/1/2021,S012,Southern,Senai,Johor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,4,152,200,48
19763,19/1/2021,S012,Southern,Senai,Johor,P002,Robusta Coffee Beans,Coffee,Beans,38,50,5,190,250,60
19764,19/1/2021,S007,Central,Cyberjaya,Selangor,P005,Robusta Ground Coffee,Coffee,Ground,26,35,1,26,35,9
19765,19/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P005,Robusta Ground Coffee,Coffee,Ground,26,35,8,208,280,72
19766,19/1/2021,S001,Northern,Alor Setar,Kedah,P004,Arabica Ground Coffee,Coffee,Ground,30,40,14,420,560,140
19767,19/1/2021,S018,East Coast,Kuala Terengganu,Terengganu,P004,Arabica Ground Coffee,Coffee,Ground,30,40,3,90,120,30
19768,19/1/2021,S019,East Coast,Kuantan,Pahang,P004,Arabica Ground Coffee,Coffee,Ground,30,40,6,180,240,60
19769,19/1/2021,S017,East Coast,Kota Bharu,Kelantan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,6,180,240,60
19770,19/1/2021,S009,Central,Putrajaya,WP Putrajaya,P004,Arabica Ground Coffee,Coffee,Ground,30,40,5,150,200,50
19771,19/1/2021,S008,Central,Petaling Jaya,Selangor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,8,240,320,80
19772,19/1/2021,S012,Southern,Senai,Johor,P004,Arabica Ground Coffee,Coffee,Ground,30,40,17,510,680,170
19773,19/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,13,390,520,130
19774,19/1/2021,S014,Southern,Seremban,Negeri Sembilan,P004,Arabica Ground Coffee,Coffee,Ground,30,40,13,390,520,130
19775,19/1/2021,S013,Southern,Melaka,Melaka,P006,Instant Coffee,Coffee,Instant,18,25,14,252,350,98
19776,19/1/2021,S015,Southern,Seremban 2,Negeri Sembilan,P006,Instant Coffee,Coffee,Instant,18,25,12,216,300,84
19777,19/1/2021,S017,East Coast,Kota Bharu,Kelantan,P006,Instant Coffee,Coffee,Instant,18,25,5,90,125,35
19778,19/1/2021,S019,East Coast,Kuantan,Pahang,P006,Instant Coffee,Coffee,Instant,18,25,6,108,150,42
19779,19/1/2021,S009,Central,Putrajaya,WP Putrajaya,P006,Instant Coffee,Coffee,Instant,18,25,7,126,175,49
19780,19/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P013,Oolong Tea,Tea,Oolong Tea,32,45,16,512,720,208
19781,19/1/2021,S014,Southern,Seremban,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,3,96,135,39
19782,19/1/2021,S014,Southern,Seremban,Negeri Sembilan,P013,Oolong Tea,Tea,Oolong Tea,32,45,2,64,90,26
19783,19/1/2021,S013,Southern,Melaka,Melaka,P013,Oolong Tea,Tea,Oolong Tea,32,45,13,416,585,169
19784,19/1/2021,S012,Southern,Senai,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,5,175,250,75
19785,19/1/2021,S011,Southern,Iskandar Puteri,Johor,P012,Matcha Green Tea,Tea,Green Tea,35,50,1,35,50,15
19786,19/1/2021,S017,East Coast,Kota Bharu,Kelantan,P012,Matcha Green Tea,Tea,Green Tea,35,50,2,70,100,30
19787,19/1/2021,S009,Central,Putrajaya,WP Putrajaya,P012,Matcha Green Tea,Tea,Green Tea,35,50,7,245,350,105
19788,19/1/2021,S009,Central,Putrajaya,WP Putrajaya,P012,Matcha Green Tea,Tea,Green Tea,35,50,4,140,200,60
19789,19/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P012,Matcha Green Tea,Tea,Green Tea,35,50,18,630,900,270
19790,19/1/2021,S005,Central,Kuala Lumpur,WP Kuala Lumpur,P012,Matcha Green Tea,Tea,Green Tea,35,50,6,210,300,90
